,sqft_living,sqft_above,bathrooms,view,grade,price
3412,2110,2110,1.75,0,7,400000
3413,3160,2410,2.0,0,6,368000
3414,2700,2700,1.75,0,8,390000
3415,820,820,1.0,0,6,245000
3416,1800,1200,2.5,0,7,375000
3417,1750,1390,1.5,0,6,465000
3418,1540,1540,2.0,0,7,445000
3419,1130,1130,1.0,0,7,250000
3420,1500,1500,1.0,0,8,475500
3421,1600,1600,1.75,0,8,672324
3422,1200,880,2.0,0,6,420000
3423,1690,1690,2.0,0,7,515000
3424,2270,2270,2.5,0,9,732350
3425,1910,1910,2.5,0,7,297500
3426,1640,1640,1.5,0,8,475000
3427,2120,2120,2.5,0,7,414000
3428,1400,1400,1.5,0,6,357250
3429,760,760,1.0,0,6,289950
3430,1070,1070,1.0,0,6,550000
3431,1460,960,1.75,0,7,446000
3432,1280,1280,1.5,0,5,279000
3433,1650,1650,2.25,0,7,370000
3434,1260,1260,2.0,0,6,216000
3435,2200,1400,2.5,1,7,1100000
3436,3560,2060,2.5,1,8,1280000
3437,1140,630,1.5,1,7,355000
3438,2550,2550,2.5,0,9,699000
3439,1553,1553,2.5,0,8,412000
3440,1140,1140,1.0,0,6,276000
3441,790,790,1.0,0,6,100000
3442,2130,2130,1.75,0,8,955500
3443,1390,1390,1.0,0,7,199000
3444,4000,4000,3.5,0,9,762000
3445,1520,1520,2.0,0,7,425000
3446,1657,1657,1.0,0,7,546000
3447,1680,1180,1.75,0,7,419600
3448,2270,1340,2.25,0,8,735000
3449,2470,1910,2.5,0,11,1230000
3450,1240,1240,2.0,0,7,445000
3451,1740,1740,2.0,0,8,665000
3452,4090,2920,3.5,0,11,1290000
3453,2520,1720,2.75,0,8,508500
3454,1340,1340,1.0,0,8,345950
3455,1640,1640,1.0,0,7,207500
3456,3000,1550,2.5,0,8,1080000
3457,1210,1210,1.0,0,8,640000
3458,1810,1360,1.0,0,7,329500
3459,2200,1500,2.75,0,8,460000
3460,2200,2200,1.75,1,8,1230000
3461,2350,1650,3.0,3,7,805000
3462,1090,1090,1.5,0,6,200000
3463,2280,1460,1.75,0,8,749700
3464,1520,830,1.0,0,7,535000
3465,1620,1280,2.25,2,7,330000
3466,1510,1510,2.0,0,7,479200
3467,3001,3001,2.5,0,8,373000
3468,2020,1010,1.5,0,7,355000
3469,1380,1380,2.0,0,7,275000
3470,1520,1020,1.5,0,7,380000
3471,1090,790,1.75,0,7,417000
3472,4220,4220,3.75,0,11,1170000
3473,2520,2520,2.25,0,10,598500
3474,1760,960,2.0,0,7,629000
3475,930,930,1.0,0,6,226950
3476,2600,2200,2.5,0,9,1230000
3477,2180,1700,2.25,0,8,415000
3478,1910,1910,2.5,0,8,595000
3479,1100,1100,1.75,0,6,209950
3480,1760,1760,1.75,0,7,568000
3481,700,480,1.0,0,6,119900
3482,1080,1080,1.0,0,7,207000
3483,1070,1070,1.0,0,7,195000
3484,1460,1460,1.5,0,7,324950
3485,1050,1050,1.0,0,6,210000
3486,3160,3160,2.75,0,9,1080000
3487,1400,1000,1.0,0,7,325088
3488,3120,3120,3.0,0,8,790000
3489,720,720,1.0,0,5,150000
3490,2840,2840,3.0,0,10,790000
3491,1220,770,1.0,0,6,255000
3492,2820,1860,3.0,0,7,697000
3493,840,840,1.0,0,7,457500
3494,1610,1610,2.0,0,8,690000
3495,1860,1860,3.25,0,9,967000
3496,2260,2260,1.75,1,9,980000
3497,2450,2450,2.75,0,9,619420
3498,850,850,1.0,0,6,389000
3499,1800,1020,1.0,0,7,500000
3500,1230,1090,1.75,1,7,569000
3501,2060,1540,2.25,0,7,425000
3502,2750,1500,2.25,0,8,635000
3503,1120,1120,1.0,0,6,256500
3504,3010,3010,2.5,0,8,695000
3505,1580,1390,1.5,0,7,535000
3506,2630,2630,2.5,0,8,454200
3507,790,790,1.0,0,6,418500
3508,3110,3110,2.75,0,9,749950
3509,2130,1370,1.75,0,8,338500
3510,4520,3270,3.75,2,10,1250000
3511,1600,1600,2.5,0,8,299950
3512,1950,1330,1.75,0,7,325000
3513,2010,2010,3.0,0,8,434000
3514,2550,1300,1.75,0,7,328950
3515,5340,3740,3.75,3,10,2100000
3516,2000,2000,2.0,0,8,570000
3517,2170,2170,2.25,0,8,802000
3518,1550,1550,1.0,0,7,525000
3519,2790,2790,3.0,0,8,700000
3520,1980,1040,1.75,0,6,350000
3521,1190,1190,1.5,0,7,277500
3522,3650,2360,2.75,0,10,1580000
3523,1510,1510,1.0,0,6,195000
3524,1200,1200,2.0,0,7,222000
3525,2830,1500,3.0,0,8,865000
3526,1650,1000,2.0,0,7,445000
3527,1710,1710,1.5,0,7,495800
3528,1740,1740,1.0,0,7,548500
3529,1840,1220,1.75,0,7,310000
3530,1820,1820,1.5,0,7,205000
3531,3860,3860,3.75,0,7,470000
3532,1810,1810,1.5,0,7,430000
3533,1030,1030,2.0,0,7,310000
3534,1410,1410,1.0,0,7,355000
3535,2140,1370,2.5,2,8,621500
3536,1930,1030,1.5,0,7,175000
3537,1930,1030,1.5,0,7,326000
3538,1930,1930,3.5,2,7,690000
3539,2210,2210,2.5,0,8,335000
3540,1360,1360,1.0,0,7,197000
3541,1830,930,1.75,0,7,312500
3542,2120,1420,2.25,0,7,436000
3543,2700,2700,2.5,0,8,1020000
3544,3160,2250,2.5,1,9,805000
3545,2770,2770,2.25,0,8,652427
3546,2240,2240,2.5,0,9,1010000
3547,2570,2570,2.5,0,9,355000
3548,880,880,1.0,0,7,334550
3549,1820,1820,2.25,0,8,557500
3550,1660,1110,2.25,0,7,277500
3551,2200,2200,3.0,0,6,300000
3552,1640,1460,1.0,0,7,325000
3553,1650,760,2.0,0,7,402500
3554,1420,1420,1.75,0,7,461000
3555,1270,1270,1.0,0,7,540000
3556,1070,1070,1.0,0,7,385000
3557,1060,860,1.0,0,7,480000
3558,2190,1240,2.25,1,8,539950
3559,1940,1940,2.25,0,9,529000
3560,1300,1060,2.5,0,7,417000
3561,1330,1330,1.5,0,7,405000
3562,1940,1630,2.25,0,8,299000
3563,2100,2100,1.75,0,7,299000
3564,1290,980,1.0,0,7,372220
3565,1560,780,1.75,0,6,494400
3566,2630,1330,1.75,0,7,280000
3567,2100,2100,2.5,0,7,277950
3568,2070,2070,2.75,0,8,770000
3569,2960,2960,2.5,0,10,760000
3570,1300,1300,2.0,0,7,230000
3571,2520,2520,2.5,0,9,525000
3572,1150,1150,1.0,0,7,307000
3573,2030,1430,2.0,0,6,253779
3574,1880,1480,1.5,0,8,405000
3575,2320,2320,1.0,0,6,360000
3576,1050,1050,1.0,3,6,521000
3577,3030,3030,2.5,0,9,680000
3578,530,530,0.75,2,4,355000
3579,1090,1090,1.5,0,7,200000
3580,2220,1330,2.25,0,7,330000
3581,1430,1430,2.25,0,7,221000
3582,3780,2770,4.5,4,11,1600000
3583,1560,780,1.0,0,6,310000
3584,2220,1310,2.25,0,8,862000
3585,1140,1140,1.5,0,7,200000
3586,2540,2540,2.5,0,7,630000
3587,1440,1440,2.25,0,7,432250
3588,1570,1070,2.25,0,7,478000
3589,1860,1400,2.25,0,7,249000
3590,2440,1450,3.0,0,9,495000
3591,2100,1240,2.5,2,7,630000
3592,2150,2150,2.5,0,8,550000
3593,2440,2440,2.5,0,8,350000
3594,1930,1930,1.5,0,7,270000
3595,1830,1830,2.0,0,7,488250
3596,1850,1130,3.5,0,7,248000
3597,3210,3210,3.5,0,9,889000
3598,1090,980,1.0,0,6,375000
3599,1870,1870,1.5,2,7,933000
3600,1920,1460,2.25,2,8,625000
3601,700,700,1.0,0,6,328000
3602,3380,1690,2.25,2,8,470000
3603,2430,2430,2.5,0,8,502500
3604,1950,1210,1.75,0,7,484000
3605,900,900,1.0,0,6,252500
3606,2060,2060,2.5,0,8,610000
3607,2180,1280,2.0,0,8,419000
3608,2140,2140,2.25,0,8,322500
3609,1730,1250,1.0,0,7,563000
3610,3140,3140,2.5,0,9,464000
3611,3010,1940,4.25,3,10,870000
3612,800,800,1.5,0,8,280000
3613,3300,3300,2.5,0,9,850000
3614,1530,1130,1.0,0,7,458950
3615,760,760,1.0,0,6,122000
3616,2450,2450,3.0,0,7,525000
3617,1000,1000,1.0,0,7,286300
3618,840,840,1.0,0,6,218450
3619,1380,1080,1.5,0,7,525000
3620,1380,1080,1.5,0,7,650000
3621,2020,2020,2.0,0,7,356000
3622,1260,1040,1.0,0,7,436500
3623,1440,1180,1.75,0,7,410000
3624,1540,1540,1.75,0,7,512500
3625,1060,880,1.0,1,6,510000
3626,1900,1900,1.75,0,8,566000
3627,2870,2870,1.75,1,8,525000
3628,1050,930,1.0,0,6,435000
3629,1840,1340,2.75,2,8,406500
3630,3000,1500,2.75,0,8,550000
3631,1200,1200,2.0,0,6,251000
3632,1840,1220,1.5,0,8,830000
3633,2790,2790,2.5,0,9,803000
3634,970,970,1.0,0,5,206000
3635,1070,1070,1.0,0,7,200000
3636,900,900,1.0,0,6,219000
3637,2680,1380,4.0,0,7,777000
3638,2000,2000,2.5,0,8,593700
3639,1660,1660,1.5,0,7,712500
3640,1770,1240,1.5,0,7,600000
3641,1230,1230,2.0,0,7,554663
3642,1740,1020,1.0,0,7,267000
3643,1710,1710,2.0,0,7,390000
3644,2020,1010,2.0,0,7,335000
3645,2410,1990,2.5,0,8,938000
3646,2310,1410,2.75,0,7,370000
3647,2400,2400,2.5,0,7,335000
3648,3160,1870,2.0,0,7,695000
3649,1560,1560,1.0,0,7,387500
3650,1770,1770,2.5,0,7,245000
3651,1600,1600,2.0,0,7,308550
3652,1330,1330,1.75,0,7,225000
3653,2970,2970,2.5,0,9,715000
3654,1020,1020,1.0,0,7,335000
3655,2490,2490,2.5,0,9,634000
3656,1700,1000,2.0,0,7,337500
3657,850,850,1.0,0,6,440000
3658,1250,1250,1.75,2,7,350000
3659,610,610,1.0,0,5,400000
3660,3700,3700,3.5,0,11,1290000
3661,950,950,1.0,0,7,435000
3662,3860,2930,2.5,0,8,681000
3663,1360,1240,3.5,0,8,397000
3664,3890,3890,2.5,0,10,775000
3665,1680,1130,2.25,0,7,480000
3666,1520,1520,2.5,0,7,158000
3667,2420,2420,2.0,0,8,590000
3668,3890,3890,2.75,0,9,772500
3669,2940,1470,1.5,0,8,464500
3670,1350,1350,1.75,0,7,281000
3671,2190,2190,2.25,0,8,620000
3672,2280,1150,2.25,1,7,475000
3673,1070,910,2.0,0,6,245000
3674,2540,1510,2.25,0,7,660000
3675,2270,1310,2.25,0,8,527500
3676,1220,1220,1.0,0,6,135000
3677,1890,1890,1.75,0,7,275000
3678,1990,1080,2.0,0,7,430000
3679,1220,1220,1.0,0,7,213500
3680,2640,2640,3.0,0,9,535000
3681,1480,1480,1.75,0,7,641000
3682,2320,2320,2.0,0,7,436300
3683,2410,2410,1.75,0,8,1440000
3684,2090,2090,2.75,0,8,830000
3685,920,920,1.0,0,6,380000
3686,850,600,0.75,0,6,132500
3687,1130,1130,1.0,0,7,179950
3688,1260,1260,1.0,0,7,188200
3689,2090,2090,2.0,0,7,659000
3690,2020,1180,2.0,0,7,317000
3691,1970,1470,2.25,0,8,625000
3692,1820,1230,1.75,0,7,350000
3693,1840,1340,1.5,0,7,750000
3694,2100,1280,1.75,0,8,457000
3695,1770,1770,2.0,0,7,632500
3696,1110,1110,2.0,0,7,223000
3697,2090,1240,2.75,0,8,610000
3698,2080,2080,1.75,0,7,385000
3699,1400,1160,3.25,0,7,367500
3700,1060,1060,1.0,0,6,385100
3701,720,720,1.0,0,6,230000
3702,1100,780,2.75,0,7,286000
3703,1010,1010,1.0,0,7,201700
3704,5230,5230,4.75,0,11,1350000
3705,2420,1480,1.75,0,8,525000
3706,1200,1200,1.5,0,7,361000
3707,1950,1950,1.5,0,8,530000
3708,1870,1870,2.25,0,7,455000
3709,1310,1310,2.25,0,7,421000
3710,1520,1520,2.0,0,7,640000
3711,1270,1270,1.0,0,7,240000
3712,840,840,1.0,0,6,360000
3713,900,900,1.0,0,7,157340
3714,3010,2560,3.0,4,8,1240000
3715,1050,1050,1.0,0,6,250000
3716,3360,2040,2.75,0,7,735000
3717,5370,5370,4.75,0,8,884900
3718,2690,2690,3.5,0,8,775000
3719,1710,1710,1.75,0,7,463000
3720,1640,1640,2.5,0,8,579000
3721,4000,3080,3.75,2,10,570000
3722,4140,4140,4.5,0,10,1060000
3723,3140,2080,2.75,0,8,375000
3724,1320,920,1.75,0,7,422000
3725,3080,2010,3.5,0,9,866500
3726,2500,2500,2.5,0,10,705000
3727,2520,2520,2.5,0,8,470000
3728,2350,1320,1.25,0,7,360000
3729,2570,1510,2.5,4,8,795000
3730,3100,3100,2.5,0,9,800000
3731,4730,4270,3.5,0,10,2450000
3732,1030,930,1.75,0,6,277284
3733,1020,1020,1.0,0,7,460000
3734,2080,2080,2.5,0,9,898888
3735,1410,1410,1.0,0,7,211000
3736,1360,1360,2.0,0,6,222000
3737,2620,2620,2.5,0,7,672000
3738,2260,1690,2.25,0,9,778000
3739,1490,1490,1.75,0,8,312500
3740,2530,1720,2.5,0,8,650000
3741,3140,1570,2.25,0,8,740000
3742,1820,1820,2.0,0,7,320000
3743,1770,1770,2.5,0,7,455000
3744,4430,4430,4.0,0,10,2450000
3745,1490,1220,3.25,0,8,500000
3746,1790,1130,1.75,0,7,325000
3747,1710,1510,2.5,0,8,416000
3748,2070,2070,2.25,0,7,495000
3749,1140,1140,1.0,0,7,549000
3750,3930,3070,2.0,0,8,589000
3751,1100,1100,1.5,0,7,194820
3752,2260,1280,2.5,0,7,405000
3753,2260,1280,2.5,0,7,625000
3754,1130,1130,1.0,0,7,205000
3755,1950,1360,3.75,0,8,345100
3756,960,960,1.0,0,6,200000
3757,4210,4210,3.5,0,11,1910000
3758,3430,2230,1.5,2,7,524500
3759,3470,2070,2.75,0,7,598600
3760,2140,1280,3.0,0,7,367777
3761,2520,1360,2.75,0,7,750000
3762,3550,3550,2.25,0,8,575000
3763,700,700,1.0,0,6,84000
3764,740,740,1.0,0,6,255000
3765,3300,2600,3.75,4,10,1740000
3766,1640,1240,2.25,0,7,415000
3767,2780,2780,2.5,1,9,449900
3768,1830,1830,1.5,0,7,220000
3769,3540,3540,2.5,0,10,899000
3770,1440,1440,2.5,0,7,430000
3771,2960,2960,2.5,0,10,472500
3772,3180,1590,2.5,0,8,680000
3773,3310,3310,4.0,0,10,1650000
3774,2390,2390,2.0,0,7,810000
3775,2460,2460,2.5,0,9,605000
3776,1630,1630,1.75,0,7,522000
3777,3490,3490,2.75,0,10,759000
3778,2500,2500,2.75,0,8,411000
3779,2080,1240,2.5,0,7,286950
3780,1290,1290,1.5,0,7,440000
3781,1700,1700,1.0,0,6,149000
3782,1700,1700,1.0,0,6,284700
3783,2540,1290,2.5,1,8,374950
3784,1180,1180,1.5,0,8,816000
3785,1520,1370,1.75,0,7,533250
3786,2390,1390,2.75,0,8,689800
3787,2740,1820,2.75,3,8,775000
3788,2190,1760,2.5,0,8,702000
3789,1350,1350,1.0,0,6,160000
3790,1350,1350,1.0,0,6,255500
3791,2980,1860,2.75,0,9,949000
3792,790,790,1.0,0,6,169500
3793,2130,2130,2.25,0,8,586000
3794,2700,1600,2.5,0,8,680000
3795,3200,2000,2.0,0,8,851500
3796,1159,1159,1.5,0,7,582500
3797,3080,3080,3.5,0,9,637000
3798,1000,1000,1.0,0,7,225000
3799,2260,1880,3.25,0,8,795000
3800,2270,1290,2.25,0,7,304999
3801,760,760,0.75,0,5,95000
3802,1420,1040,1.75,0,5,240000
3803,2500,1250,2.5,0,7,772000
3804,1450,1450,1.5,0,8,245000
3805,2500,1430,3.0,0,8,430000
3806,2210,2210,1.5,0,8,799000
3807,3020,3020,2.75,0,9,880000
3808,3290,3290,2.5,0,9,750000
3809,5780,4130,4.0,0,11,2890000
3810,1820,1820,2.5,0,8,532000
3811,2500,1380,2.75,0,8,525000
3812,1210,1210,1.0,1,7,239000
3813,1090,970,1.5,0,8,460000
3814,1330,1330,2.25,0,8,540000
3815,890,890,1.0,0,7,475000
3816,1360,1360,1.75,0,8,445000
3817,4220,3420,3.75,2,11,1580000
3818,3780,3780,2.5,0,8,549950
3819,2610,1690,2.0,0,6,294950
3820,1980,1980,2.5,2,8,736000
3821,1290,1290,1.75,0,7,214946
3822,3620,3620,3.25,2,9,856000
3823,2680,2680,2.5,0,9,775000
3824,1200,1200,1.75,0,7,205000
3825,1992,1288,2.75,4,6,429592
3826,1640,1120,1.75,0,7,414250
3827,1920,960,2.75,0,6,399950
3828,1840,1370,2.25,0,7,319990
3829,1310,1310,1.5,0,8,524000
3830,1050,1050,1.0,0,7,349950
3831,2570,1580,2.5,0,8,889000
3832,930,930,1.0,0,6,300000
3833,730,730,1.0,0,7,395000
3834,1270,1270,2.5,0,7,348000
3835,1150,710,1.0,1,7,830000
3836,820,820,1.0,0,7,173000
3837,3000,1500,1.75,3,7,585000
3838,2220,1110,2.0,0,7,576750
3839,2500,1250,3.25,3,7,495000
3840,1540,1360,3.5,0,7,216650
3841,2750,1800,2.75,0,8,615000
3842,3130,1620,2.5,0,8,675000
3843,1430,990,2.0,0,8,510000
3844,2680,2680,2.5,0,8,630000
3845,3010,3010,2.5,0,8,359950
3846,1530,1530,1.5,0,7,265000
3847,1240,1240,1.0,0,6,210000
3848,2260,2260,2.5,2,6,367000
3849,2820,1800,2.25,2,9,1080000
3850,3560,1650,2.5,2,8,756000
3851,1630,1630,2.25,0,7,203000
3852,2880,2880,2.5,3,9,535000
3853,2200,1710,3.25,0,7,525000
3854,1620,1220,1.75,0,7,347500
3855,1480,1480,1.75,0,9,620000
3856,2250,2250,2.5,0,8,645000
3857,3540,3000,3.0,0,10,2200000
3858,1790,1790,2.0,0,7,280000
3859,1400,700,2.0,0,7,432000
3860,2390,1790,1.5,1,9,790000
3861,2400,2400,1.75,0,8,635000
3862,2050,1350,1.5,0,7,442000
3863,2640,2640,3.0,0,7,490000
3864,2320,1290,1.75,0,7,250000
3865,2440,2440,2.5,0,8,1330000
3866,1260,1260,1.0,0,6,120000
3867,6240,4610,4.75,3,11,2950000
3868,1930,1930,2.5,0,7,325000
3869,1200,1200,1.75,0,7,210000
3870,970,570,1.0,0,5,215000
3871,1810,1210,1.75,0,8,387000
3872,1380,1380,1.0,0,7,408000
3873,1470,1470,1.0,0,7,410000
3874,1010,1010,1.0,0,6,216000
3875,1010,1010,1.0,0,6,390000
3876,1340,1340,1.5,0,7,357000
3877,970,970,1.0,0,7,215000
3878,1122,1122,1.0,0,5,265000
3879,1670,1350,2.75,0,9,589950
3880,2840,1600,1.75,3,8,440000
3881,770,770,1.0,0,4,248000
3882,2040,2040,2.25,0,9,730000
3883,3052,3052,2.5,0,8,425000
3884,2620,1830,2.5,0,8,680000
3885,3120,3120,2.25,0,8,341500
3886,1100,900,1.0,0,7,395000
3887,3410,3410,2.75,0,10,1230000
3888,2510,1600,2.75,1,8,695500
3889,1680,1200,1.75,0,8,308000
3890,1960,1000,2.0,0,7,422500
3891,1040,1040,1.0,0,7,418000
3892,1750,1750,1.5,0,7,385000
3893,2170,1650,3.25,0,9,876650
3894,1639,1479,2.5,0,8,450000
3895,2100,1290,2.25,0,7,418800
3896,880,880,1.0,0,7,330000
3897,1940,1290,1.75,0,8,550000
3898,2490,1390,2.5,0,7,270000
3899,2060,1800,2.25,0,9,978500
3900,2720,2500,2.5,2,10,975000
3901,2180,1750,2.25,0,7,455000
3902,3600,3310,3.25,2,11,1420000
3903,840,840,1.0,0,6,220000
3904,2370,2370,2.0,0,7,490000
3905,2270,2270,2.25,0,7,420000
3906,2720,2720,2.5,0,9,408500
3907,1140,1140,1.5,0,7,716000
3908,2460,1620,2.5,0,8,965000
3909,1240,1240,1.5,0,8,357823
3910,10040,7680,4.5,2,11,7060000
3911,1670,1170,2.25,0,7,425000
3912,2220,1110,1.75,0,7,711777
3913,980,980,1.0,0,7,335000
3914,1890,1890,1.5,0,8,825000
3915,1100,1100,1.0,0,6,210000
3916,2770,1780,1.75,0,8,575000
3917,4250,4250,2.75,0,10,1210000
3918,1370,1370,2.0,0,8,431500
3919,1480,1480,1.5,0,7,475000
3920,3770,2890,3.75,0,9,1500000
3921,2870,2330,3.0,0,7,540000
3922,3820,3820,2.5,0,9,775000
3923,1530,1210,2.5,0,7,635000
3924,4120,4120,2.75,2,12,1300000
3925,1590,1100,2.25,0,7,405000
3926,1520,1040,1.0,0,6,210000
3927,2350,2150,2.5,0,9,880000
3928,1370,1370,2.0,0,7,239000
3929,1540,770,2.5,0,6,515000
3930,3786,1934,3.25,4,9,1380000
3931,1500,1500,2.25,0,7,215000
3932,1750,1750,2.0,0,5,315000
3933,1800,1200,1.5,0,7,442500
3934,1180,1180,1.75,0,8,311000
3935,830,830,1.0,0,6,425000
3936,1540,1040,1.75,0,6,433500
3937,1610,1610,2.25,0,8,450000
3938,1990,1990,2.25,0,8,675000
3939,2070,2070,2.5,0,8,535000
3940,1760,1230,1.75,0,7,577000
3941,1740,1290,1.75,0,7,480000
3942,1950,1530,1.5,0,6,400000
3943,1280,1280,1.0,0,6,304000
3944,1460,1460,1.75,0,7,355000
3945,3770,3770,3.25,0,10,998000
3946,2410,2060,1.75,3,8,550000
3947,2410,2060,1.75,3,8,550000
3948,1400,1400,1.75,0,6,210000
3949,2100,2100,2.5,0,9,317000
3950,5360,3270,3.5,0,9,700000
3951,1000,1000,1.0,0,7,265000
3952,3150,3150,3.5,0,9,700000
3953,4180,3160,3.5,2,10,1020000
3954,2840,2240,2.25,0,8,1150000
3955,2110,1290,2.5,0,8,460000
3956,1660,1000,1.5,0,7,410000
3957,2160,1320,3.0,0,7,665000
3958,2420,2420,2.5,0,9,600000
3959,1920,1170,1.75,0,7,502000
3960,2310,2310,2.5,0,7,364950
3961,2330,1520,2.25,2,7,680000
3962,2340,1670,2.5,0,8,235500
3963,2590,2590,2.5,0,8,576000
3964,1410,1140,3.0,0,8,405000
3965,2850,1540,2.75,0,8,335000
3966,730,730,1.0,0,6,122000
3967,1470,1070,1.75,3,7,432000
3968,2330,2330,2.25,0,8,375000
3969,2460,2460,2.25,0,8,276000
3970,2080,1680,2.25,0,8,450000
3971,990,990,1.0,0,6,210000
3972,1450,1450,2.5,0,7,279000
3973,1340,1340,1.75,0,7,635000
3974,2730,2730,2.5,0,9,350000
3975,1140,1140,1.0,0,6,218000
3976,1950,1650,1.5,1,7,750000
3977,2000,1150,1.75,0,7,310597
3978,900,700,1.0,0,5,355000
3979,3390,3390,2.75,0,9,735000
3980,720,720,1.0,0,6,155000
3981,940,940,1.0,0,7,354000
3982,1770,1400,1.75,0,7,415000
3983,590,590,1.0,0,7,202000
3984,1980,1470,2.5,0,7,580000
3985,3070,2180,3.25,0,10,1500000
3986,3500,3500,2.5,0,9,790000
3987,2100,2100,2.5,0,8,499900
3988,2620,1820,2.25,0,7,525000
3989,2810,2810,2.5,0,9,810000
3990,2290,1330,1.5,0,7,425000
3991,1350,1350,1.75,0,7,241250
3992,2770,1600,2.5,0,8,318700
3993,2530,2070,1.75,2,8,720000
3994,1280,1280,1.0,0,5,291000
3995,1060,1060,1.75,0,7,420000
3996,1000,1000,1.75,0,8,210000
3997,3870,2970,3.25,2,9,645000
3998,3370,2140,2.0,0,7,762000
3999,2290,2290,1.75,0,6,247500
4000,1670,1670,2.25,0,7,282500
4001,1460,1460,1.75,0,7,395000
4002,1770,1030,1.75,0,7,295000
4003,820,820,1.0,0,6,235000
4004,1900,1450,1.75,2,8,770000
4005,1870,1870,2.0,0,8,559950
4006,1840,920,2.0,0,7,639000
4007,1590,1140,1.0,0,7,314950
4008,1640,1640,1.0,0,7,525000
4009,3000,3000,2.25,4,11,2400000
4010,2160,1390,1.75,0,8,820000
4011,2490,1790,3.0,3,8,1390000
4012,1290,1290,2.0,0,7,521450
4013,3190,3190,2.5,0,9,760750
4014,1540,1540,1.0,0,7,759600
4015,2140,1480,2.0,0,8,346150
4016,980,980,1.0,0,7,390000
4017,2450,2450,2.25,0,8,359950
4018,1360,910,2.0,0,6,430000
4019,4610,4610,3.5,0,10,960000
4020,7480,5080,6.75,2,11,800000
4021,2860,2860,2.5,0,9,1010000
4022,1810,1810,2.0,0,7,290000
4023,2240,2240,2.0,0,8,1350000
4024,3610,2440,3.25,0,10,777000
4025,1450,1450,1.0,0,7,526000
4026,1450,1200,3.5,0,8,550000
4027,1820,1200,1.5,0,7,276000
4028,5620,4140,3.25,0,11,2500000
4029,2080,1040,1.75,0,7,325000
4030,1780,1780,2.5,0,8,365000
4031,4340,4340,6.0,0,8,2150000
4032,2860,1980,3.25,0,9,825050
4033,2540,1500,1.5,0,8,690000
4034,1140,1140,1.0,0,6,390000
4035,1320,1320,2.0,0,7,385000
4036,2040,2040,2.5,0,8,619000
4037,1790,1170,2.25,0,7,494000
4038,1910,1910,2.0,0,8,412450
4039,1460,1460,1.75,0,7,580000
4040,1420,1420,1.5,0,7,269900
4041,1790,1790,1.5,0,7,704300
4042,1390,1390,2.0,0,8,267000
4043,1880,1280,1.75,0,7,310000
4044,1570,1570,1.5,0,7,227064
4045,2690,1840,2.5,0,7,925000
4046,1670,1670,1.75,2,8,245000
4047,1040,1040,1.0,0,7,339888
4048,1560,1560,2.0,0,7,439000
4049,1470,1470,1.0,0,7,400000
4050,2070,2070,2.25,0,8,560000
4051,1370,1130,1.0,2,8,703011
4052,1120,770,1.0,0,7,363000
4053,2640,2640,2.75,0,9,650000
4054,1030,1030,1.0,0,7,299950
4055,1120,1120,1.0,0,6,228950
4056,1730,880,1.75,0,7,465000
4057,2090,2090,2.5,2,9,725000
4058,920,920,1.0,0,7,212500
4059,2970,2970,2.25,0,8,526000
4060,1720,1720,2.5,0,8,383000
4061,1460,1460,1.75,0,7,244000
4062,1540,1490,1.5,0,7,565000
4063,2850,2850,3.0,0,7,373000
4064,1310,1310,2.0,0,7,300000
4065,2430,2430,2.5,0,9,405000
4066,1700,1700,1.5,1,8,979000
4067,2160,2160,1.75,0,8,324888
4068,860,860,1.5,0,6,445000
4069,2050,1520,3.5,0,8,761000
4070,1650,1130,2.0,0,7,435000
4071,1570,1180,2.25,0,7,252000
4072,1660,1660,1.75,0,7,350000
4073,1220,1220,1.0,0,7,875000
4074,1220,1220,1.0,0,7,940000
4075,1780,1780,2.0,0,7,280000
4076,2180,2180,2.5,0,8,450000
4077,3520,3520,2.5,0,9,905000
4078,2220,2220,2.5,0,8,382450
4079,1610,1610,2.0,0,7,246700
4080,1070,1070,1.5,0,6,220000
4081,1060,910,1.0,0,6,555750
4082,1160,1160,1.5,0,7,262500
4083,910,910,1.0,0,7,515000
4084,2970,2970,2.5,0,9,499500
4085,790,790,1.0,0,6,135000
4086,1540,1540,2.0,0,7,462500
4087,3130,2530,2.5,4,9,937500
4088,1470,1280,1.5,0,7,458000
4089,3160,2100,2.75,0,8,845000
4090,2675,2675,2.25,0,8,660000
4091,1340,1340,2.0,0,7,265000
4092,3830,2450,4.5,0,7,599999
4093,1800,1800,2.5,0,8,280000
4094,2990,2990,3.25,0,10,1060000
4095,3720,1930,3.0,0,9,875000
4096,920,920,1.0,0,6,125000
4097,3280,3280,3.0,0,7,634800
4098,1440,1440,1.0,0,7,269950
4099,1940,1100,2.25,0,8,359950
4100,1590,1590,1.75,0,8,417000
4101,1340,1340,2.0,0,8,389000
4102,3770,3770,2.5,2,11,1040000
4103,2680,1340,2.5,0,7,698000
4104,2820,2820,2.5,0,8,685000
4105,1520,1520,1.75,0,5,198500
4106,2560,2560,2.5,0,8,350000
4107,3310,2160,2.5,0,8,649950
4108,1540,1540,1.5,0,7,441000
4109,1430,1430,1.75,0,8,462600
4110,2506,2506,2.5,0,7,365070
4111,2250,1200,2.0,0,7,550000
4112,2740,1370,1.75,0,7,470000
4113,1540,1540,1.75,0,6,340000
4114,4190,2040,2.75,0,9,910000
