,date,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
20889,2014-06-10,4,up to 4,2.0,0,without,3,very good,2790,0,2013,0,98045,47.4842,-121.772,2790,8092,533112
8109,2014-06-10,2,up to 2,1.0,0,without,3,very good,920,300,1926,0,98117,47.6823,-122.365,1270,3000,499000
14146,2014-06-10,3,up to 2,1.0,0,without,3,very good,1270,600,1959,0,98118,47.5412,-122.27,1780,6200,433000
8468,2014-06-10,3,up to 4,1.0,0,without,4,very good,1500,840,1972,0,98075,47.5952,-122.051,2210,15251,563000
10575,2014-06-10,4,up to 4,2.0,0,without,4,very good,2560,0,1973,0,98034,47.7261,-122.24600000000001,1860,9731,650000
21567,2014-06-10,2,up to 2,2.0,0,without,4,very good,710,0,1943,0,98102,47.6413,-122.329,1370,1173,399950
5963,2014-06-10,3,up to 2,1.0,0,without,3,very good,1020,1020,1962,0,98188,47.4681,-122.28200000000001,1740,7527,253000
3780,2014-06-10,3,up to 2,3.0,0,without,3,very good,1290,0,2000,0,98103,47.6617,-122.34899999999999,1720,1286,440000
15793,2014-06-10,4,up to 4,2.0,0,without,3,very good,1940,0,1990,0,98038,47.3701,-122.041,1840,6912,392000
14454,2014-06-10,4,up to 2,1.5,0,without,3,very good,1150,0,1947,0,98155,47.7431,-122.319,990,8184,307000
1024,2014-06-10,4,up to 4,2.0,0,without,4,very good,1930,0,1992,0,98031,47.4065,-122.18,1930,7525,315000
8900,2014-06-10,3,up to 4,2.0,0,without,4,very good,2230,710,1988,0,98105,47.6641,-122.29299999999999,1580,4000,1070000
16058,2014-06-10,3,up to 2,2.0,0,without,4,very good,1890,0,1952,0,98133,47.7676,-122.339,1640,9100,359950
13458,2014-06-10,4,up to 4,2.0,0,without,3,very good,3490,0,2006,0,98075,47.5834,-121.97200000000001,3450,6866,745000
7249,2014-06-10,3,up to 2,1.0,0,without,4,very good,1620,200,1957,0,98115,47.6737,-122.28299999999999,2330,6050,659500
9428,2014-06-10,3,up to 2,1.0,0,without,3,very good,1530,0,1975,0,98155,47.7691,-122.29700000000001,2150,7216,375500
14432,2014-06-10,2,up to 2,1.0,0,without,3,very good,1020,450,1941,0,98103,47.7008,-122.352,1470,7067,445434
17509,2014-06-10,3,up to 2,1.0,0,without,4,very good,920,0,1962,0,98001,47.2958,-122.28399999999999,1188,9812,199500
3053,2014-06-10,3,up to 4,2.0,0,without,4,very good,1620,0,1926,0,98119,47.643,-122.361,1210,4320,800000
9352,2014-06-10,3,up to 4,3.0,0,without,3,very good,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,429000
2519,2014-06-10,3,up to 4,2.0,0,without,3,very good,1560,0,2003,0,98038,47.3838,-122.02600000000001,1560,4200,269000
11056,2014-06-10,4,up to 4,2.0,0,without,3,very good,2470,870,1998,0,98126,47.5858,-122.37899999999999,2110,5679,870000
698,2014-06-10,3,up to 2,1.0,0,without,3,very good,920,840,1979,0,98042,47.3664,-122.1,1350,13475,225000
4693,2014-06-10,4,up to 2,1.0,0,without,3,very good,1020,1160,1900,0,98122,47.6089,-122.303,1520,2580,558000
4984,2014-06-10,3,up to 2,1.0,0,without,4,very good,1410,1020,1978,0,98059,47.5116,-122.15700000000001,1980,9592,335000
6490,2014-06-10,4,up to 2,1.0,0,without,4,very good,1210,0,1955,0,98006,47.5747,-122.145,1280,11100,483300
9544,2014-06-10,5,up to 4,2.0,0,without,3,very good,4010,1260,1977,2003,98040,47.5536,-122.228,3550,13917,1800000
5625,2014-06-10,2,up to 2,1.5,0,without,4,very good,1392,0,1978,0,98070,47.4491,-122.45299999999999,1640,99316,350000
2498,2014-06-10,3,up to 2,1.0,0,without,5,very good,1160,920,1954,0,98117,47.68600000000001,-122.391,1330,3880,700000
7542,2014-06-10,3,up to 2,1.0,0,without,4,very good,970,0,1967,0,98003,47.3173,-122.32700000000001,970,7650,219900
4983,2014-06-10,3,up to 2,2.0,0,without,3,very good,1640,580,1980,0,98027,47.5304,-122.055,2300,9975,490000
5773,2014-06-10,4,up to 2,1.5,0,without,4,very good,1390,0,1941,0,98177,47.7248,-122.359,1390,9360,417500
7965,2014-06-10,2,up to 2,1.0,0,without,3,very good,870,510,1943,0,98108,47.5339,-122.29299999999999,1450,5000,268000
11440,2014-06-10,3,up to 2,1.0,0,without,3,very good,1520,0,1976,0,98011,47.7687,-122.223,2080,9200,366000
13306,2014-06-10,5,up to 4,2.0,0,without,3,very good,2150,600,1937,1997,98033,47.6636,-122.20299999999999,2750,7500,750000
16865,2014-06-10,4,up to 2,1.0,0,without,3,very good,1340,1100,1954,0,98117,47.6823,-122.37100000000001,2170,5000,566000
17046,2014-06-10,5,up to 4,2.0,0,with a view,4,very good,3100,0,1950,1982,98125,47.7188,-122.281,2120,8400,700000
235,2014-06-10,5,up to 4,2.0,0,without,3,very good,3760,0,1983,0,98033,47.6489,-122.18299999999999,3430,35096,1030000
9553,2014-06-10,3,up to 2,1.0,0,without,5,very good,1080,1030,1919,0,98118,47.5521,-122.271,1170,5107,516200
6283,2014-06-10,4,up to 4,2.0,0,without,4,very good,3020,0,1994,0,98042,47.363,-122.12700000000001,3020,8406,490000
11513,2014-06-10,3,up to 2,1.0,0,without,3,very good,1570,440,1951,0,98125,47.7102,-122.281,1920,8791,429950
13780,2014-06-10,3,up to 4,2.0,0,without,3,very good,2550,0,2001,0,98053,47.6498,-121.964,2190,49222,695000
3536,2014-06-10,6,up to 2,1.0,0,without,3,very good,1030,900,1971,0,98146,47.4869,-122.34,1780,9520,175000
12091,2014-06-10,3,up to 4,2.0,0,without,3,very good,2340,0,1995,0,98028,47.7347,-122.236,2340,6604,505000
4254,2014-06-10,5,up to 4,1.0,0,without,3,very good,1450,520,1986,0,98024,47.5669,-121.905,1300,10800,435000
3277,2014-06-11,2,up to 2,1.0,0,without,3,very good,840,800,1921,0,98105,47.6645,-122.32600000000001,1980,4080,527000
18305,2014-06-11,5,up to 4,1.5,0,with a view,5,very good,1590,920,1925,0,98144,47.5968,-122.29,2190,5415,881000
1298,2014-06-11,4,up to 2,1.0,0,without,3,very good,980,700,1950,0,98115,47.6858,-122.286,1680,6000,588000
15955,2014-06-11,3,up to 2,1.0,0,without,3,very good,1160,0,1952,0,98125,47.7257,-122.329,1200,7615,317000
16928,2014-06-11,4,up to 2,1.5,0,without,1,very good,1860,0,1901,0,98112,47.6251,-122.3,1800,4000,427000
2617,2014-06-11,2,up to 2,1.0,0,without,4,very good,860,0,1931,0,98055,47.4836,-122.204,1400,5106,290300
11105,2014-06-11,4,up to 2,1.0,0,without,3,very good,980,490,1955,0,98125,47.7048,-122.315,1970,6138,465000
8528,2014-06-11,4,up to 4,2.0,0,without,3,very good,2790,0,1989,0,98077,47.7647,-122.01899999999999,1590,217800,599000
1737,2014-06-11,5,up to 4,1.0,0,without,5,very good,1510,1400,1979,0,98077,47.7201,-122.06200000000001,3210,216928,600000
4661,2014-06-11,3,up to 4,2.0,0,without,3,very good,1990,0,2004,0,98075,47.5914,-122.01700000000001,2320,3984,560200
12405,2014-06-11,1,up to 2,1.0,0,without,3,bad,620,0,1939,0,98106,47.5138,-122.36399999999999,1180,8244,148000
3806,2014-06-11,3,up to 2,1.5,0,without,5,very good,2210,0,1916,0,98144,47.5892,-122.29,2700,6300,799000
12890,2014-06-11,3,up to 4,2.0,0,without,3,very good,2210,0,1989,0,98023,47.3079,-122.39299999999999,2440,8641,330000
9120,2014-06-11,5,up to 4,2.0,0,without,4,very good,2340,0,1922,0,98144,47.5764,-122.287,2350,6000,1090000
12848,2014-06-11,3,up to 2,1.5,0,without,5,very good,1360,0,1984,0,98045,47.4648,-121.757,1310,11456,240000
11188,2014-06-11,3,up to 4,1.0,0,without,5,very good,1390,1110,1948,0,98177,47.7032,-122.37,2040,7140,700000
3325,2014-06-11,2,up to 2,2.0,0,without,3,very good,1105,190,2007,0,98112,47.6192,-122.29899999999999,1295,1413,487028
11186,2014-06-11,5,up to 2,1.0,0,without,4,very good,1110,800,1951,0,98178,47.4975,-122.26100000000001,1150,5948,230000
4747,2014-06-11,3,up to 2,1.0,0,without,3,very good,1050,0,1942,0,98146,47.5128,-122.374,740,6300,220000
16842,2014-06-11,2,up to 2,1.0,0,without,3,very good,720,0,1942,0,98117,47.7003,-122.36200000000001,1200,6686,333000
3910,2014-06-11,5,more than 4,2.0,1,with a view,3,excelent,7680,2360,1940,2001,98004,47.65,-122.214,3930,25449,7060000
5781,2014-06-11,4,up to 4,2.0,0,without,3,excelent,3760,0,1987,0,98052,47.7203,-122.12799999999999,3930,19916,1010000
12478,2014-06-11,3,up to 2,1.0,0,without,3,very good,1050,500,1927,0,98117,47.6817,-122.36,1560,4000,530000
5850,2014-06-11,2,up to 2,1.0,0,without,5,bad,700,0,1953,0,98056,47.4953,-122.169,960,5200,200000
20077,2014-06-11,2,up to 2,2.0,0,without,4,very good,710,0,1943,0,98102,47.6413,-122.329,1370,1173,399950
20499,2014-06-11,5,up to 4,2.0,0,without,3,very good,3240,0,2013,0,98056,47.5033,-122.193,2360,6002,719950
10832,2014-06-11,4,up to 4,2.0,0,with a view,3,very good,1490,1000,1979,0,98125,47.7206,-122.28399999999999,2640,16943,740000
13997,2014-06-11,3,up to 2,1.0,0,without,4,very good,1310,260,1977,0,98042,47.3621,-122.094,1380,5200,214950
17352,2014-06-11,4,up to 4,2.0,0,without,3,very good,2810,0,1997,0,98075,47.5943,-121.98100000000001,3540,10986,742000
790,2014-06-11,3,up to 2,1.0,0,without,4,very good,1400,330,1980,0,98052,47.6792,-122.115,1830,8636,522000
3981,2014-06-11,3,up to 2,1.0,0,without,3,very good,940,0,1965,0,98052,47.6608,-122.133,2090,9620,354000
5458,2014-06-11,3,up to 2,1.0,0,without,3,very good,1170,0,1962,0,98155,47.7368,-122.29799999999999,1610,8183,352500
18894,2014-06-11,3,up to 2,1.5,0,without,5,very good,1640,0,1910,0,98002,47.3089,-122.213,1160,7875,234000
20224,2014-06-11,2,up to 2,2.0,0,without,3,very good,806,176,2006,0,98133,47.7034,-122.345,1010,3844,250000
2343,2014-06-11,6,more than 4,2.0,0,without,3,very good,3280,160,2007,0,98055,47.4871,-122.219,1400,5500,495000
16024,2014-06-11,5,up to 4,2.0,0,with a view,3,excelent,4210,0,1995,0,98006,47.553000000000004,-122.11399999999999,4630,17909,1370000
14723,2014-06-11,2,up to 2,1.0,0,without,3,very good,800,0,1927,0,98168,47.4932,-122.316,1170,15000,110000
169,2014-06-11,3,up to 2,1.0,0,without,5,very good,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,371500
16015,2014-06-11,4,up to 4,2.0,0,with a view,3,very good,3170,0,2001,0,98001,47.3179,-122.257,3100,12610,455000
19993,2014-06-11,3,up to 4,3.0,0,without,3,very good,1650,0,2010,0,98103,47.6823,-122.34700000000001,1620,3166,547500
16682,2014-06-11,3,up to 2,1.0,0,without,3,very good,1640,0,1948,0,98125,47.7216,-122.289,1750,7201,405000
18119,2014-06-11,3,up to 2,1.0,0,without,3,very good,1230,1200,1949,1970,98040,47.5588,-122.211,2750,17425,762400
8934,2014-06-11,4,up to 4,2.0,0,without,5,very good,2650,670,1977,0,98006,47.553999999999995,-122.16,2700,11114,852600
9382,2014-06-11,3,up to 2,1.0,0,without,3,very good,890,0,1951,0,98125,47.71,-122.286,1630,7455,371000
14115,2014-06-11,4,up to 4,2.0,0,without,3,excelent,4140,0,2002,0,98092,47.3062,-122.15,3950,24190,657500
20573,2014-06-11,4,up to 4,2.0,0,without,3,very good,2550,0,2009,0,98059,47.4916,-122.15299999999999,2340,4526,415000
13259,2014-06-11,3,up to 4,1.0,0,without,4,very good,1850,330,1979,0,98075,47.592,-122.08200000000001,2270,24000,545000
20157,2014-06-11,4,up to 4,2.0,0,without,3,very good,2550,0,2007,0,98065,47.5216,-121.869,2430,5519,516000
8031,2014-06-11,3,up to 4,2.0,0,without,3,very good,3200,170,1951,0,98133,47.7388,-122.339,1730,9430,515000
15804,2014-06-11,4,up to 4,2.0,0,without,3,very good,2414,0,2006,0,98002,47.3046,-122.22200000000001,1500,7177,292000
4082,2014-06-11,3,up to 2,1.0,0,without,3,very good,1160,0,1962,0,98118,47.5362,-122.29,1160,8906,262500
100,2014-06-11,3,up to 4,1.5,0,without,5,very good,1270,800,1910,0,98102,47.6415,-122.315,2200,4500,850830
5742,2014-06-11,4,up to 4,2.0,0,with a view,4,very good,2120,570,1909,1989,98119,47.6418,-122.37200000000001,2830,4000,800000
18760,2014-06-11,4,up to 4,1.0,0,with a view,4,very good,1920,1450,1948,0,98144,47.5887,-122.291,2250,5550,813000
14150,2014-06-11,3,up to 2,1.5,0,without,4,very good,1140,0,1908,0,98199,47.6606,-122.395,1690,4400,476000
16166,2014-06-11,3,up to 2,1.0,0,without,3,very good,1030,1030,1929,0,98126,47.5705,-122.376,1750,4452,460000
14536,2014-06-11,3,up to 4,1.0,0,with a view,5,very good,1520,1360,1950,0,98004,47.6281,-122.21600000000001,3710,20486,1990000
17449,2014-06-11,4,up to 4,1.0,0,without,5,very good,1320,770,1965,0,98133,47.7467,-122.339,1850,7200,465000
14542,2014-06-11,5,more than 4,2.0,0,with a view,3,excelent,6120,2550,1965,2003,98177,47.7295,-122.37200000000001,4140,81021,2890000
20685,2014-06-11,2,up to 2,2.0,0,without,3,very good,1240,0,2014,0,98117,47.6884,-122.374,1340,5289,545000
5524,2014-06-11,3,up to 4,3.0,0,without,3,very good,1420,0,2004,0,98133,47.7027,-122.35700000000001,1420,2509,435000
9885,2014-06-11,3,up to 2,2.0,0,without,3,very good,1080,190,2004,0,98199,47.6526,-122.384,1360,1488,386000
20546,2014-06-11,3,up to 4,2.0,0,without,3,very good,1630,0,2005,0,98029,47.5493,-121.99799999999999,1630,3131,475000
2364,2014-06-11,6,up to 4,2.5,0,without,4,very good,3020,1230,1902,0,98118,47.5584,-122.28299999999999,1520,4950,665000
2003,2014-06-11,2,up to 2,1.0,0,with a view,4,very good,1350,0,1952,0,98045,47.4967,-121.77799999999999,1280,10095,276900
10095,2014-06-11,4,up to 4,2.0,0,without,4,very good,2180,0,1989,0,98059,47.5119,-122.15100000000001,2350,7334,464000
17880,2014-06-11,4,up to 2,1.5,0,without,5,very good,1790,300,1927,0,98115,47.6881,-122.31299999999999,1660,3767,619400
8611,2014-06-11,3,up to 2,1.0,0,without,3,very good,1460,0,1954,0,98155,47.746,-122.294,1470,11407,381000
8610,2014-06-11,1,up to 2,1.0,0,without,4,bad,550,200,1946,0,98059,47.4756,-122.09,2020,23958,355000
13056,2014-06-11,4,up to 2,1.5,0,without,5,very good,1450,1010,1909,0,98115,47.6782,-122.3,1560,5100,735000
2092,2014-06-11,5,up to 2,1.0,0,without,4,very good,1510,0,1959,0,98168,47.4852,-122.305,1480,9078,248000
2160,2014-06-11,3,up to 4,2.0,0,without,3,very good,1860,0,1989,0,98023,47.2891,-122.351,1760,6766,280000
17727,2014-06-11,4,up to 4,2.0,0,without,3,very good,3280,0,2001,0,98074,47.6484,-122.081,3110,7570,809950
6314,2014-06-11,5,up to 4,2.0,0,without,3,very good,1410,690,1999,0,98178,47.5108,-122.257,1410,5650,295000
6638,2014-06-11,4,up to 4,1.5,0,without,4,very good,2240,0,1976,0,98075,47.5936,-122.054,2330,20000,580379
11241,2014-06-11,3,up to 4,2.0,0,without,3,very good,4500,0,2004,0,98092,47.3043,-122.15899999999999,4670,23058,785000
8589,2014-06-11,3,up to 2,1.0,0,without,4,very good,1520,0,1968,0,98038,47.398,-121.964,1580,18618,290000
12828,2014-06-11,3,up to 4,3.0,0,without,3,very good,1430,0,2002,0,98103,47.698,-122.34899999999999,1430,1530,349000
10218,2014-06-11,4,up to 4,1.0,0,without,3,very good,1230,800,1963,0,98059,47.4596,-122.066,1830,13800,335000
18952,2014-06-11,3,up to 4,2.0,0,without,3,very good,2250,0,1994,0,98092,47.2636,-122.212,2140,7363,308900
8578,2014-06-11,3,up to 4,2.0,0,without,3,very good,1870,0,2005,0,98042,47.3986,-122.163,2190,4060,285000
9653,2014-06-11,3,up to 2,1.0,0,without,3,very good,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,514000
19225,2014-06-11,4,up to 4,1.0,0,without,4,very good,2300,0,1955,0,98045,47.4793,-121.77600000000001,1460,19250,450000
18202,2014-06-11,5,up to 4,2.0,0,without,4,very good,2520,0,1978,0,98027,47.4918,-122.064,2780,55321,535000
4988,2014-06-11,2,up to 2,1.0,0,without,5,very good,1030,0,1928,0,98116,47.5861,-122.391,1570,5750,650000
6732,2014-06-11,4,up to 4,2.0,0,without,3,very good,3470,0,1995,0,98077,47.7311,-122.036,3800,35181,875000
8815,2014-06-11,3,up to 4,2.0,0,without,3,very good,2600,0,1988,0,98011,47.7387,-122.21700000000001,2660,7683,571000
20903,2014-06-11,3,up to 4,2.0,0,without,3,very good,2456,0,2012,0,98023,47.297,-122.351,2478,7212,329950
3746,2014-06-11,3,up to 2,1.0,0,without,3,very good,1130,660,1978,0,98065,47.532,-121.76100000000001,1610,16684,325000
11779,2014-06-11,3,up to 4,2.0,0,without,3,very good,1130,330,2006,0,98126,47.5481,-122.374,1560,1701,350000
6163,2014-06-12,2,up to 2,1.5,0,without,3,very good,1310,200,1935,0,98199,47.6371,-122.39299999999999,1700,4042,575000
8401,2014-06-12,4,up to 4,2.0,0,without,3,very good,3280,0,1996,0,98053,47.6711,-122.012,3200,26960,699000
17512,2014-06-12,4,up to 2,2.0,0,without,4,very good,1200,670,1937,0,98115,47.6843,-122.28299999999999,1790,5000,594000
3869,2014-06-12,4,up to 2,1.0,0,without,3,very good,1200,0,1968,0,98092,47.3138,-122.19200000000001,1490,7800,210000
2908,2014-06-12,3,up to 2,1.0,0,without,4,very good,1600,0,1967,0,98034,47.7202,-122.249,2010,14850,510000
6380,2014-06-12,4,up to 4,1.5,0,without,4,very good,1340,960,1904,0,98144,47.5895,-122.311,1540,3000,350000
13414,2014-06-12,4,up to 2,1.5,0,without,5,very good,1260,820,1926,0,98136,47.5445,-122.383,1380,5900,520000
7136,2014-06-12,4,up to 2,1.0,0,without,4,very good,1130,0,1970,0,98023,47.2986,-122.37700000000001,1690,7840,210000
4777,2014-06-12,3,up to 4,2.0,0,without,3,very good,2480,0,2000,0,98052,47.684,-122.164,2480,6023,717000
15561,2014-06-12,4,up to 4,1.0,0,without,3,very good,1490,720,1990,0,98092,47.2647,-122.221,2210,7917,294000
7384,2014-06-12,4,up to 4,1.5,0,without,5,very good,1860,1340,1948,0,98115,47.6826,-122.274,2500,6500,1180000
14452,2014-06-12,1,up to 2,1.0,0,without,3,bad,420,0,1922,0,98108,47.552,-122.311,1420,6720,280000
15628,2014-06-12,3,up to 4,2.0,0,without,3,very good,1710,0,2004,0,98029,47.5498,-121.99700000000001,1730,3680,561000
13436,2014-06-12,4,up to 4,2.0,0,without,3,very good,2140,0,2003,0,98133,47.729,-122.35,2080,7875,495000
13636,2014-06-12,3,up to 2,1.5,0,without,4,very good,1200,510,1926,0,98133,47.7185,-122.354,1410,6563,440000
15087,2014-06-12,4,up to 4,2.0,0,without,3,very good,2370,0,2003,0,98004,47.6336,-122.19200000000001,2510,21673,1030000
7440,2014-06-12,3,up to 2,1.5,0,without,3,very good,1510,0,1909,0,98105,47.6708,-122.29700000000001,1680,4000,545000
18756,2014-06-12,3,up to 4,2.0,0,without,3,very good,1880,0,1993,0,98031,47.4206,-122.184,1880,7000,315000
17635,2014-06-12,4,up to 4,1.5,0,without,5,very good,1870,550,1911,0,98105,47.6567,-122.325,1810,4000,920000
3836,2014-06-12,2,up to 2,1.0,0,without,4,very good,820,0,1965,0,98055,47.4261,-122.199,1240,11200,173000
8269,2014-06-12,3,up to 2,1.5,0,without,4,very good,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,440000
6445,2014-06-12,4,up to 2,2.0,0,without,3,very good,1490,0,1966,0,98198,47.3684,-122.318,1490,7689,259000
7872,2014-06-12,3,up to 4,2.0,0,without,3,very good,1970,0,1988,0,98092,47.2658,-122.21799999999999,1950,8220,299995
17817,2014-06-12,3,up to 4,2.0,0,without,4,very good,1480,0,1914,0,98122,47.6095,-122.296,1280,3600,600000
13628,2014-06-12,3,up to 2,1.0,0,without,4,very good,1769,0,1955,2009,98166,47.441,-122.34200000000001,1870,10226,495000
2710,2014-06-12,3,up to 2,1.0,0,without,3,very good,900,430,1984,0,98074,47.6355,-122.037,1330,12696,405000
17161,2014-06-12,4,up to 2,1.5,0,without,4,very good,1090,790,1944,0,98107,47.6635,-122.36200000000001,1390,3880,560000
6024,2014-06-12,4,up to 4,2.0,0,without,4,very good,2683,0,1987,0,98052,47.6982,-122.13799999999999,2683,34800,822000
17215,2014-06-12,3,up to 4,1.0,0,without,4,very good,1450,760,1966,0,98030,47.3783,-122.22,2110,10119,299000
15405,2014-06-12,4,up to 4,2.0,0,without,3,very good,1770,0,2003,0,98038,47.3483,-122.053,1790,5679,248000
4285,2014-06-12,3,up to 4,2.5,0,without,3,very good,1530,380,2007,0,98199,47.6441,-122.385,1760,1750,585000
16542,2014-06-12,2,up to 2,1.0,0,without,3,very good,910,0,1957,0,98058,47.4572,-122.184,1480,9750,223000
16460,2014-06-12,3,up to 2,1.0,0,without,3,very good,1060,0,1966,0,98052,47.6855,-122.111,1630,9525,349950
4469,2014-06-12,3,up to 2,1.0,0,without,5,very good,900,900,1950,0,98155,47.7505,-122.31700000000001,1060,6628,381000
2698,2014-06-12,5,up to 2,2.0,0,without,3,very good,2060,0,1903,0,98105,47.6685,-122.305,1770,5000,580000
6811,2014-06-12,5,up to 4,1.0,0,without,3,very good,1450,1370,1967,0,98117,47.6886,-122.361,1620,3840,599000
14826,2014-06-12,4,up to 4,2.0,0,without,3,excelent,3270,0,1989,0,98006,47.548,-122.12100000000001,4180,32130,1070000
4233,2014-06-12,3,up to 2,1.0,0,without,4,very good,910,140,1947,0,98115,47.6897,-122.285,1500,5664,445000
13281,2014-06-12,4,up to 4,2.0,0,without,3,very good,3000,0,1937,1994,98105,47.6571,-122.277,2580,5000,1690000
5635,2014-06-12,3,up to 4,3.0,0,with a view,3,very good,1250,0,2005,0,98103,47.6619,-122.352,1250,1188,480000
2128,2014-06-12,3,up to 2,1.0,0,with a view,4,very good,1370,1090,1952,0,98136,47.5215,-122.383,2150,6600,678500
5586,2014-06-12,3,up to 2,1.0,0,without,4,very good,1500,340,1985,0,98030,47.3764,-122.179,1430,8079,235000
940,2014-06-12,2,up to 2,1.0,0,without,4,very good,970,0,1908,0,98118,47.5513,-122.273,1490,4429,315000
772,2014-06-12,5,up to 2,1.5,0,without,3,very good,1940,0,1957,0,98177,47.7751,-122.38,1940,8724,465250
20306,2014-06-12,5,up to 4,2.0,0,without,3,excelent,4410,0,2006,0,98052,47.6463,-122.12100000000001,2720,11454,1240000
10605,2014-06-12,4,up to 4,1.0,0,without,4,very good,1910,0,1963,0,98059,47.4918,-122.141,2590,9286,333000
11916,2014-06-12,5,up to 4,2.0,0,without,3,very good,2990,0,1996,0,98059,47.4944,-122.162,2290,7678,498500
9051,2014-06-12,3,up to 4,1.0,0,without,5,very good,1410,490,1942,0,98105,47.6697,-122.281,1350,6400,706000
15722,2014-06-12,4,up to 2,1.0,0,without,4,very good,1460,1250,1919,0,98115,47.6756,-122.305,1700,3800,656500
19231,2014-06-12,3,up to 4,1.0,0,without,5,very good,1030,530,1972,0,98011,47.7382,-122.182,1870,7520,440000
